posid;ordid;artid;quantity;totalprice
42583;17031;100022;14;9506.00
42584;17032;100032;10;3880.00
42585;17032;200011;3;1222.20
42586;17032;100006;3;1949.70
42587;17033;100021;8;5432.00
42588;17034;200021;5;1843.00
42589;17034;100016;1;720.00
42590;17035;500011;14;56.00
42591;17036;300001;14;5024.60
42592;17036;100017;12;8962.80
42593;17036;100032;10;3880.00
42594;17037;100017;1;770.00
42595;17037;100011;2;1455.00
42596;17038;300001;4;1435.60
42597;17038;500006;13;520.00
42598;17038;200031;2;440.00
42599;17038;500204;14;210.00
42600;17039;100032;11;4268.00
42601;17039;500001;1;7.50
42602;17039;500106;3;90.00
42603;17040;500302;11;88.00
42604;17040;500002;8;400.00
42605;17041;500013;14;420.00
42606;17041;100014;4;2716.00
42607;17041;100017;14;10456.60
42608;17041;100031;14;5432.00
42609;17042;200003;9;3492.00
42610;17043;200012;8;3259.20
42611;17043;500001;4;30.00
42612;17043;500010;5;200.00
42613;17043;100011;3;2182.50
42614;17044;500010;1;40.00
42615;17044;100006;11;7148.90
42616;17045;500005;5;40.00
42617;17045;100014;2;1358.00
42618;17045;300011;6;2269.80
42619;17046;200023;4;1474.40
42620;17047;400002;12;900.00
42621;17048;200012;8;3259.20
42622;17048;100005;7;4888.80
42623;17049;100005;8;5587.20
42624;17050;500006;11;440.00
42625;17050;100022;14;9506.00
42626;17051;500008;9;846.00
42627;17051;300031;12;2328.00
42628;17052;500014;4;48.00
42629;17053;100005;5;3492.00
42630;17053;500202;3;60.00
42631;17053;200012;3;1222.20
42632;17054;100012;9;6111.00
42633;17054;100001;7;4753.00
42634;17054;500005;6;48.00
42635;17054;200032;10;2134.00
42636;17055;100013;10;7275.00
42637;17055;500106;2;60.00
42638;17056;200021;6;2211.60
42639;17056;400003;4;240.00
42640;17057;500008;6;564.00
42641;17057;100005;7;4888.80
42642;17057;500001;11;82.50
42643;17058;500103;10;500.00
42644;17058;500011;3;12.00
42645;17059;100003;14;9506.00
42646;17059;100007;8;5587.20
42647;17059;500001;7;52.50
42648;17059;500104;14;840.00
42649;17060;500001;2;15.00
42650;17060;500028;11;1067.00
42651;17060;500106;5;150.00
42652;17060;500013;9;270.00
42653;17061;500007;5;100.00
42654;17062;300011;10;3783.00
42655;17062;500302;11;88.00
42656;17063;500003;7;49.00
42657;17063;100018;8;5587.20
42658;17064;500004;5;30.00
42659;17064;300012;12;4539.60
42660;17064;500012;11;47.30
42661;17065;100018;14;9777.60
42662;17065;200014;14;5703.60
42663;17066;200012;7;2851.80
42664;17066;200011;4;1629.60
42665;17066;300031;9;1746.00
42666;17066;500015;1;8.00
42667;17067;500104;13;780.00
42668;17067;100011;10;7275.00
42669;17067;200011;11;4481.40
42670;17068;500010;3;120.00
42671;17068;200003;14;5432.00
42672;17068;100031;5;1940.00
42673;17068;400003;6;360.00
42674;17069;300012;3;1134.90
42675;17069;500013;5;150.00
42676;17070;300012;10;3783.00
42677;17071;100013;5;3637.50
42678;17072;100001;1;700.00
42679;17072;200012;11;4481.40
42680;17073;100005;5;3492.00
42681;17073;100002;5;3152.50
42682;17073;100017;13;9709.70
42683;17073;300012;8;3026.40
42684;17074;200032;2;440.00
42685;17075;100008;6;3899.40
42686;17076;500012;14;60.20
42687;17076;500106;2;60.00
42688;17076;200031;4;880.00
42689;17077;400001;4;280.00
42690;17077;500201;10;400.00
42691;17078;500104;10;600.00
42692;17078;500102;1;50.00
42693;17079;100013;4;2910.00
42694;17079;100011;13;9457.50
42695;17079;300031;9;1746.00
42696;17080;500301;14;112.00
42697;17080;500011;8;32.00
42698;17080;500009;6;33.00
42699;17080;200012;6;2444.40
42700;17080;200001;2;800.00
42701;17081;400002;1;75.00
42702;17081;100031;12;4656.00
42703;17082;500028;2;200.00
42704;17082;200014;8;3259.20
42705;17082;500301;3;24.00
42706;17083;100005;11;7682.40
42707;17083;200002;14;5432.00
42708;17083;100006;2;1299.80
42709;17084;100015;6;4481.40
42710;17084;100018;1;720.00
42711;17084;500301;11;88.00
42712;17085;100008;13;8448.70
42713;17085;100003;9;6111.00
42714;17085;500201;5;200.00
42715;17086;200002;2;800.00
42716;17087;500015;3;24.00
42717;17087;200002;3;1164.00
42718;17087;500102;11;550.00
42719;17087;200021;5;1843.00
42720;17088;200013;13;5296.20
42721;17088;100005;14;9777.60
42722;17089;300002;11;3947.90
42723;17090;500013;13;390.00
42724;17090;100018;2;1396.80
42725;17091;500028;4;400.00
42726;17091;500102;10;500.00
42727;17091;500104;5;300.00
42728;17091;500001;2;15.00
42729;17091;100022;8;5432.00
42730;17092;200011;8;3259.20
42731;17092;300011;12;4539.60
42732;17092;500103;6;300.00
42733;17093;100032;14;5432.00
42734;17094;400002;7;525.00
42735;17095;300021;5;1697.50
42736;17095;200022;10;3686.00
42737;17095;400002;8;600.00
42738;17095;300031;6;1164.00
42739;17096;100021;10;6790.00
42740;17097;500013;6;180.00
42741;17097;200001;3;1164.00
42742;17097;300002;2;740.00
42743;17097;100005;2;1396.80
42744;17097;500201;6;240.00
42745;17098;100031;11;4268.00
42746;17098;200011;10;4074.00
42747;17099;200031;12;2560.80
42748;17099;500014;2;24.00
42749;17099;500204;6;90.00
42750;17100;300021;9;3055.50
42751;17101;500028;6;600.00
42752;17101;200014;2;840.00
42753;17102;100001;10;6790.00
42754;17102;100018;8;5587.20
42755;17102;100011;3;2182.50
42756;17103;200002;3;1164.00
42757;17103;500028;6;600.00
42758;17104;200011;7;2851.80
42759;17104;100021;9;6111.00
42760;17104;100018;11;7682.40
42761;17105;100005;10;6984.00
42762;17105;500009;5;27.50
42763;17105;500302;1;8.00
42764;17106;500001;6;45.00
42765;17106;100017;11;8215.90
42766;17106;500103;6;300.00
42767;17107;500301;10;80.00
42768;17107;500010;11;440.00
42769;17108;100022;10;6790.00
42770;17108;500028;13;1261.00
42771;17109;200032;9;1920.60
42772;17109;200003;12;4656.00
42773;17110;500104;8;480.00
42774;17110;500103;8;400.00
42775;17110;100001;4;2716.00
42776;17110;100013;11;8002.50
42777;17111;200023;14;5160.40
42778;17112;200023;11;4054.60
42779;17113;500104;2;120.00
42780;17114;500202;6;120.00
42781;17114;200003;13;5044.00
42782;17115;500015;5;40.00
42783;17115;100005;12;8380.80
42784;17116;200012;4;1629.60
42785;17116;400001;9;630.00
42786;17117;100018;5;3492.00
42787;17118;500203;3;105.00
42788;17118;200011;8;3259.20
42789;17118;100021;8;5432.00
42790;17118;200014;8;3259.20
42791;17118;200004;3;1164.00
42792;17119;100014;7;4753.00
42793;17120;500007;12;240.00
42794;17120;100011;8;5820.00
42795;17121;500006;5;200.00
42796;17121;200022;4;1474.40
42797;17122;200003;7;2716.00
42798;17122;500105;12;840.00
42799;17122;100002;6;3783.00
42800;17123;100002;14;8827.00
42801;17123;500103;12;600.00
42802;17123;300012;14;5296.20
42803;17124;300021;2;700.00
42804;17124;200032;13;2774.20
42805;17125;500011;9;36.00
42806;17125;500203;3;105.00
42807;17126;100013;9;6547.50
42808;17126;200013;7;2851.80
42809;17127;200023;7;2580.20
42810;17127;100004;8;5044.00
42811;17127;500028;13;1261.00
42812;17128;300001;12;4306.80
42813;17128;100006;14;9098.60
42814;17128;500102;3;150.00
42815;17128;100031;14;5432.00
42816;17129;500106;1;30.00
42817;17130;500008;14;1276.52
42818;17130;500104;5;300.00
42819;17131;300001;6;2153.40
42820;17131;100014;13;8827.00
42821;17131;100002;7;4413.50
42822;17131;200014;8;3259.20
42823;17132;300002;2;740.00
42824;17132;200011;2;840.00
42825;17132;200003;7;2716.00
42826;17132;100016;12;8380.80
42827;17132;100002;6;3783.00
42828;17133;500002;14;700.00
42829;17133;100021;3;2037.00
42830;17134;300021;10;3395.00
42831;17134;500204;5;75.00
42832;17134;100032;11;4268.00
42833;17135;200031;7;1493.80
42834;17135;100012;14;9506.00
42835;17136;100023;12;8148.00
42836;17137;200023;4;1474.40
42837;17137;100032;8;3104.00
42838;17137;100021;6;4074.00
42839;17137;200031;13;2774.20
42840;17138;100007;9;6285.60
42841;17138;500002;5;250.00
42842;17138;500001;8;60.00
42843;17139;200003;12;4656.00
42844;17139;400003;5;300.00
42845;17139;100001;3;2037.00
42846;17140;100021;10;6790.00
42847;17140;500203;5;175.00
42848;17141;200001;3;1164.00
42849;17142;100021;5;3395.00
42850;17143;100015;7;5228.30
42851;17144;200022;9;3317.40
42852;17144;100001;8;5432.00
42853;17144;200011;10;4074.00
42854;17144;100014;12;8148.00
42855;17144;400003;3;180.00
42856;17145;100016;5;3492.00
42857;17145;500004;13;78.00
42858;17145;300012;5;1891.50
42859;17145;500103;4;200.00
42860;17145;500302;3;24.00
42861;17146;500013;9;270.00
42862;17146;100023;12;8148.00
42863;17146;100006;14;9098.60
42864;17147;300012;7;2648.10
42865;17147;200013;5;2037.00
42866;17148;400003;1;60.00
42867;17148;500105;12;840.00
42868;17148;300021;6;2037.00
42869;17148;100013;11;8002.50
42870;17149;100006;1;670.00
42871;17150;100007;12;8380.80
42872;17150;200014;9;3666.60
42873;17150;500104;5;300.00
42874;17151;200022;12;4423.20
42875;17151;500014;7;84.00
42876;17151;200003;12;4656.00
42877;17151;500015;14;112.00
42878;17151;500103;2;100.00
42879;17152;500006;13;520.00
42880;17152;200022;10;3686.00
42881;17152;500007;9;180.00
42882;17152;100014;4;2716.00
42883;17153;500002;9;450.00
42884;17153;200001;12;4656.00
42885;17154;500028;12;1164.00
42886;17154;300031;5;970.00
42887;17155;500012;7;30.10
42888;17155;200011;12;4888.80
42889;17155;200003;10;3880.00
42890;17156;500104;2;120.00
42891;17156;500301;3;24.00
42892;17157;300012;2;780.00
42893;17157;200031;11;2347.40
42894;17157;200023;3;1105.80
42895;17158;300012;12;4539.60
42896;17158;100004;12;7566.00
42897;17158;500105;9;630.00
42898;17159;100007;2;1396.80
42899;17160;500004;3;18.00
42900;17160;200002;10;3880.00
42901;17161;500009;13;71.50
42902;17161;400002;6;450.00
42903;17161;200023;2;760.00
42904;17162;200011;9;3666.60
42905;17162;500204;2;30.00
42906;17162;500008;11;1002.98
42907;17163;200022;13;4791.80
42908;17163;100007;6;4190.40
42909;17164;100031;9;3492.00
42910;17164;500301;5;40.00
42911;17164;200004;9;3492.00
42912;17165;200013;3;1222.20
42913;17165;100014;5;3395.00
42914;17166;200001;10;3880.00
42915;17167;200032;14;2987.60
42916;17167;300011;3;1134.90
42917;17168;200001;2;800.00
42918;17168;100014;7;4753.00
42919;17169;100023;4;2716.00
42920;17170;200021;1;380.00
42921;17171;200022;3;1105.80
42922;17171;500201;5;200.00
42923;17172;400002;8;600.00
42924;17172;100012;12;8148.00
42925;17172;500002;3;150.00
42926;17172;500105;1;70.00
42927;17173;500102;6;300.00
42928;17174;100011;14;10185.00
42929;17175;300002;11;3947.90
42930;17176;500003;10;70.00
42931;17176;100004;3;1891.50
42932;17177;200021;2;760.00
42933;17177;500007;9;180.00
42934;17178;500002;3;150.00
42935;17178;500203;10;350.00
42936;17178;200001;11;4268.00
42937;17178;200003;4;1552.00
42938;17179;100015;1;770.00
42939;17179;400002;4;300.00
42940;17179;200011;14;5703.60
42941;17179;100003;12;8148.00
42942;17179;500028;12;1164.00
42943;17179;500015;2;16.00
42944;17180;100021;14;9506.00
42945;17180;300021;14;4753.00
42946;17181;100022;12;8148.00
42947;17181;400001;10;700.00
42948;17182;500102;13;650.00
42949;17182;500003;11;77.00
42950;17183;500203;2;70.00
42951;17183;500003;9;63.00
42952;17183;500201;13;520.00
42953;17184;500009;7;38.50
42954;17184;500013;9;270.00
42955;17185;300011;8;3026.40
42956;17185;200022;13;4791.80
42957;17186;100023;3;2037.00
42958;17186;500010;5;200.00
42959;17186;500006;8;320.00
42960;17187;500007;5;100.00
42961;17187;100006;13;8448.70
42962;17187;500302;3;24.00
42963;17188;300021;8;2716.00
42964;17188;100011;5;3637.50
42965;17188;500302;8;64.00
42966;17189;500103;4;200.00
42967;17189;500105;6;420.00
42968;17189;500008;5;470.00
42969;17190;100003;5;3395.00
42970;17190;200014;9;3666.60
42971;17191;100001;8;5432.00
42972;17191;500201;12;480.00
42973;17191;100018;8;5587.20
42974;17192;500007;9;180.00
42975;17192;200014;13;5296.20
42976;17192;100022;7;4753.00
42977;17192;100021;2;1358.00
42978;17192;100016;8;5587.20
42979;17192;500015;12;96.00
42980;17192;500001;9;67.50
42981;17193;300012;10;3783.00
42982;17194;500203;14;490.00
42983;17194;500013;7;210.00
42984;17194;300011;13;4917.90
42985;17194;200013;11;4481.40
42986;17195;400002;2;150.00
42987;17195;500103;3;150.00
42988;17196;200013;13;5296.20
42989;17196;500002;1;50.00
42990;17196;500001;2;15.00
42991;17196;400001;14;980.00
42992;17196;100003;1;700.00
42993;17197;500010;12;480.00
42994;17198;500006;10;400.00
42995;17198;500201;12;480.00
42996;17199;500201;5;200.00
42997;17199;200013;5;2037.00
42998;17200;300021;7;2376.50
42999;17200;100011;1;750.00
43000;17200;500003;1;7.00
43001;17201;200002;5;1940.00
43002;17201;200021;9;3317.40
43003;17202;200002;9;3492.00
43004;17202;100016;13;9079.20
43005;17202;100008;6;3899.40
43006;17202;200023;12;4423.20
43007;17203;500103;1;50.00
43008;17203;500203;8;280.00
43009;17204;200011;1;420.00
43010;17204;500012;6;25.80
43011;17204;100023;1;700.00
43012;17205;500204;4;60.00
43013;17206;100001;12;8148.00
43014;17206;100012;8;5432.00
43015;17207;100031;9;3492.00
43016;17207;100021;12;8148.00
43017;17207;400001;14;980.00
43018;17207;300021;9;3055.50
43019;17207;400002;14;1018.50
43020;17208;500201;3;120.00
43021;17208;200021;2;760.00
43022;17209;100014;13;8827.00
43023;17210;500015;10;80.00
43024;17210;400001;2;140.00
43025;17210;500004;5;30.00
43026;17211;500009;5;27.50
43027;17211;100006;2;1299.80
43028;17211;100003;5;3395.00
43029;17211;100016;3;2095.20
43030;17212;500009;7;38.50
43031;17212;500007;3;60.00
43032;17213;100012;12;8148.00
43033;17213;200012;10;4074.00
43034;17214;200032;9;1920.60
43035;17214;100001;2;1358.00
43036;17215;500014;9;108.00
43037;17215;500102;2;100.00
43038;17215;500001;11;82.50
43039;17215;300031;12;2328.00
43040;17216;200031;8;1707.20
43041;17216;200021;1;380.00
43042;17217;500011;14;56.00
43043;17218;100005;7;4888.80
43044;17218;100008;13;8448.70
43045;17218;300012;3;1134.90
43046;17218;500002;10;500.00
43047;17219;500302;7;56.00
43048;17220;500005;8;64.00
43049;17220;100014;10;6790.00
43050;17220;500105;2;140.00
43051;17221;100016;4;2793.60
43052;17221;200032;3;660.00
43053;17221;500003;3;21.00
43054;17221;500008;2;188.00
43055;17221;500011;4;16.00
43056;17222;300021;9;3055.50
43057;17222;500009;10;55.00
43058;17222;100016;14;9777.60
43059;17223;200001;12;4656.00
43060;17223;300011;13;4917.90
43061;17223;100004;2;1261.00
43062;17224;300001;11;3947.90
43063;17225;500015;12;96.00
43064;17225;500014;10;120.00
43065;17225;200032;10;2134.00
43066;17226;200004;7;2716.00
43067;17227;500005;11;88.00
43068;17227;200022;6;2211.60
43069;17227;500004;5;30.00
43070;17228;500202;14;280.00
43071;17229;100032;8;3104.00
43072;17230;300021;13;4413.50
43073;17231;200012;3;1222.20
43074;17231;500201;14;560.00
43075;17232;200021;14;5160.40
43076;17233;100015;14;10456.60
43077;17233;500301;1;8.00
43078;17233;500013;3;90.00
43079;17234;500012;4;17.20
43080;17234;500302;13;104.00
43081;17234;100018;2;1396.80
43082;17235;100012;12;8148.00
43083;17235;100022;5;3395.00
43084;17235;100023;7;4753.00
43085;17235;200004;5;1940.00
43086;17236;500302;1;8.00
43087;17236;100016;8;5587.20
43088;17236;300012;10;3783.00
43089;17237;500006;6;240.00
43090;17237;100004;12;7566.00
43091;17237;100008;2;1299.80
43092;17238;100023;13;8827.00
43093;17238;500004;5;30.00
43094;17239;500011;12;48.00
43095;17239;200011;9;3666.60
43096;17239;500104;8;480.00
43097;17239;500202;5;100.00
43098;17239;100032;10;3880.00
43099;17240;100008;10;6499.00
43100;17240;300031;8;1552.00
43101;17241;500202;10;200.00
43102;17241;500102;4;200.00
43103;17241;500013;9;270.00
43104;17242;500002;1;50.00
43105;17243;200031;11;2347.40
43106;17243;100031;5;1940.00
43107;17244;200013;4;1629.60
43108;17244;500010;12;480.00
43109;17244;500202;2;40.00
43110;17245;100023;8;5432.00
43111;17246;300011;6;2269.80
43112;17246;100031;2;800.00
43113;17246;100012;11;7469.00
43114;17247;200003;3;1164.00
43115;17247;200004;14;5432.00
43116;17248;200032;1;220.00
43117;17248;200002;14;5432.00
43118;17248;500015;14;112.00
43119;17248;100012;3;2037.00
43120;17249;300001;12;4306.80
43121;17249;500014;1;12.00
43122;17249;100004;14;8827.00
43123;17249;500106;13;390.00
43124;17249;100001;4;2716.00
43125;17250;400001;12;840.00
43126;17250;100013;2;1455.00
43127;17251;100031;11;4268.00
43128;17251;100015;6;4481.40
43129;17251;100014;14;9506.00
43130;17251;100011;4;2910.00
43131;17251;100005;8;5587.20
43132;17252;500009;4;22.00
43133;17252;500014;2;24.00
43134;17253;200032;7;1493.80
43135;17253;300001;12;4306.80
43136;17253;400003;4;240.00
43137;17253;500201;2;80.00
43138;17254;500202;4;80.00
43139;17254;100023;9;6111.00
43140;17255;200012;12;4888.80
43141;17256;100011;4;2910.00
43142;17256;100032;9;3492.00
43143;17257;500007;13;260.00
43144;17257;300001;1;370.00
43145;17258;500203;4;140.00
43146;17258;200021;10;3686.00
43147;17259;200003;13;5044.00
43148;17259;300001;12;4306.80
43149;17259;200012;3;1222.20
43150;17259;100006;14;9098.60
43151;17259;500007;14;280.00
43152;17260;300011;4;1513.20
43153;17260;500001;11;82.50
43154;17260;100017;13;9709.70
43155;17261;100005;9;6285.60
43156;17261;500105;7;490.00
43157;17262;300021;4;1358.00
43158;17263;100032;11;4268.00
43159;17264;500010;7;280.00
43160;17264;200001;11;4268.00
43161;17264;500203;9;315.00
43162;17265;500008;10;940.00
43163;17266;100021;12;8148.00
43164;17266;500010;1;40.00
43165;17267;300012;13;4917.90
43166;17267;500203;12;420.00
43167;17267;500202;1;20.00
43168;17268;100015;1;770.00
43169;17268;500105;3;210.00
43170;17268;200014;7;2851.80
43171;17268;200001;13;5044.00
43172;17269;200032;6;1280.40
43173;17270;100032;7;2716.00
43174;17270;200032;12;2560.80
43175;17270;500013;12;360.00
43176;17270;500104;7;420.00
43177;17270;500106;5;150.00
43178;17270;100004;10;6305.00
43179;17271;100008;12;7798.80
43180;17271;100002;3;1891.50
43181;17271;500005;13;104.00
43182;17272;100001;13;8827.00
43183;17272;100012;7;4753.00
43184;17272;500015;2;16.00
43185;17272;200014;14;5703.60
43186;17272;200013;6;2444.40
43187;17272;100015;6;4481.40
43188;17272;500012;8;34.40
43189;17272;500106;7;210.00
43190;17272;500011;2;8.00
43191;17273;100003;1;700.00
43192;17273;500102;9;450.00
43193;17274;100016;5;3492.00
43194;17274;100018;13;9079.20
43195;17275;200023;12;4423.20
43196;17275;300002;6;2153.40
