ordid;orderdate;custid;staffid
18065;2011-01-03;104;6
18066;2011-01-04;116;8
18067;2011-01-04;114;2
18068;2011-01-04;6;7
18069;2011-01-04;103;2
18070;2011-01-04;114;1
18071;2011-01-04;117;1
18072;2011-01-04;204;9
18073;2011-01-05;4;1
18074;2011-01-05;101;2
18075;2011-01-05;5;5
18076;2011-01-05;106;5
18077;2011-01-05;113;6
18078;2011-01-05;120;8
18079;2011-01-05;5;8
18080;2011-01-06;4;9
18081;2011-01-06;6;2
18082;2011-01-06;4;2
18083;2011-01-06;204;9
18084;2011-01-06;104;2
18085;2011-01-06;111;8
18086;2011-01-06;114;2
18087;2011-01-06;107;6
18088;2011-01-07;202;7
18089;2011-01-07;107;8
18090;2011-01-07;3;3
18091;2011-01-07;114;6
18092;2011-01-07;1;2
18093;2011-01-07;113;3
18094;2011-01-08;3;8
18095;2011-01-08;203;6
18096;2011-01-08;202;1
18097;2011-01-08;105;9
18098;2011-01-08;115;5
18099;2011-01-08;108;3
18100;2011-01-08;204;6
18101;2011-01-08;204;2
18102;2011-01-10;5;4
18103;2011-01-10;104;6
18104;2011-01-10;5;6
18105;2011-01-10;104;4
18106;2011-01-10;204;6
18107;2011-01-10;5;2
18108;2011-01-10;114;2
18109;2011-01-11;6;3
18110;2011-01-11;201;6
18111;2011-01-11;103;4
18112;2011-01-11;118;2
18113;2011-01-11;111;7
18114;2011-01-11;109;1
18115;2011-01-12;113;2
18116;2011-01-12;105;5
18117;2011-01-12;201;9
18118;2011-01-12;120;1
18119;2011-01-12;118;4
18120;2011-01-13;113;2
18121;2011-01-13;117;1
18122;2011-01-13;205;1
18123;2011-01-13;106;6
18124;2011-01-13;104;1
18125;2011-01-14;119;9
18126;2011-01-14;116;5
18127;2011-01-14;103;3
18128;2011-01-14;102;7
18129;2011-01-14;1;3
18130;2011-01-15;105;7
18131;2011-01-15;106;1
18132;2011-01-15;1;2
18133;2011-01-17;205;3
18134;2011-01-17;116;2
18135;2011-01-17;114;9
18136;2011-01-17;103;7
18137;2011-01-17;205;3
18138;2011-01-17;201;3
18139;2011-01-18;112;7
18140;2011-01-18;114;5
18141;2011-01-18;115;8
18142;2011-01-18;113;1
18143;2011-01-19;202;7
18144;2011-01-19;111;3
18145;2011-01-19;103;8
18146;2011-01-20;203;1
18147;2011-01-20;109;3
18148;2011-01-20;101;1
18149;2011-01-20;110;9
18150;2011-01-21;101;4
18151;2011-01-21;103;1
18152;2011-01-21;118;5
18153;2011-01-21;113;3
18154;2011-01-21;114;9
18155;2011-01-21;3;8
18156;2011-01-22;103;6
18157;2011-01-22;108;3
18158;2011-01-22;3;5
18159;2011-01-22;108;2
18160;2011-01-22;1;3
18161;2011-01-22;106;8
18162;2011-01-22;107;9
18163;2011-01-22;102;3
18164;2011-01-24;102;4
18165;2011-01-24;118;8
18166;2011-01-24;120;2
18167;2011-01-24;113;1
18168;2011-01-24;112;4
18169;2011-01-25;112;3
18170;2011-01-25;5;8
18171;2011-01-25;106;2
18172;2011-01-25;5;9
18173;2011-01-25;112;3
18174;2011-01-25;111;8
18175;2011-01-25;204;6
18176;2011-01-25;201;1
18177;2011-01-25;113;4
18178;2011-01-26;114;3
18179;2011-01-26;114;7
18180;2011-01-26;110;5
18181;2011-01-26;202;5
18182;2011-01-26;110;5
18183;2011-01-26;112;8
18184;2011-01-26;201;2
18185;2011-01-27;108;2
18186;2011-01-27;6;8
18187;2011-01-27;105;2
18188;2011-01-27;120;1
18189;2011-01-27;102;9
18190;2011-01-27;104;1
18191;2011-01-27;112;1
18192;2011-01-27;4;2
18193;2011-01-28;108;7
18194;2011-01-28;205;8
18195;2011-01-28;2;1
18196;2011-01-29;120;9
18197;2011-01-29;5;6
18198;2011-01-29;102;5
18199;2011-01-29;111;4
18200;2011-01-31;109;8
18201;2011-01-31;4;4
18202;2011-01-31;105;4
18203;2011-01-31;116;4
18204;2011-01-31;203;5
18205;2011-02-01;5;6
18206;2011-02-01;204;4
18207;2011-02-01;105;9
18208;2011-02-01;6;9
18209;2011-02-01;104;1
18210;2011-02-02;204;8
18211;2011-02-02;110;1
18212;2011-02-02;3;4
18213;2011-02-02;117;1
18214;2011-02-02;201;6
18215;2011-02-02;3;2
18216;2011-02-03;106;3
18217;2011-02-03;113;5
18218;2011-02-03;113;3
18219;2011-02-03;120;5
18220;2011-02-03;203;6
18221;2011-02-04;119;1
18222;2011-02-04;108;1
18223;2011-02-04;201;1
18224;2011-02-04;5;2
18225;2011-02-04;120;6
18226;2011-02-04;106;1
18227;2011-02-04;120;4
18228;2011-02-05;204;1
18229;2011-02-05;204;2
18230;2011-02-05;106;8
18231;2011-02-05;4;9
18232;2011-02-05;104;3
18233;2011-02-05;120;8
18234;2011-02-05;201;1
18235;2011-02-05;1;6
18236;2011-02-07;5;3
18237;2011-02-07;6;7
18238;2011-02-07;119;4
18239;2011-02-08;112;5
18240;2011-02-08;106;9
18241;2011-02-08;3;1
18242;2011-02-08;103;6
18243;2011-02-08;113;1
18244;2011-02-09;119;6
18245;2011-02-09;116;9
18246;2011-02-09;1;9
18247;2011-02-09;111;3
18248;2011-02-10;115;5
18249;2011-02-10;115;6
18250;2011-02-10;114;6
18251;2011-02-10;116;1
18252;2011-02-10;4;9
18253;2011-02-10;111;4
18254;2011-02-10;103;5
18255;2011-02-10;114;6
18256;2011-02-11;108;2
18257;2011-02-11;205;6
18258;2011-02-11;101;5
18259;2011-02-11;3;9
18260;2011-02-12;115;4
18261;2011-02-12;117;6
18262;2011-02-12;107;6
18263;2011-02-12;118;7
18264;2011-02-12;201;8
18265;2011-02-12;2;5
18266;2011-02-12;106;4
18267;2011-02-12;105;2
18268;2011-02-12;203;4
18269;2011-02-12;108;7
18270;2011-02-14;114;4
18271;2011-02-14;116;9
18272;2011-02-14;104;2
18273;2011-02-14;4;7
18274;2011-02-14;204;1
18275;2011-02-14;112;9
18276;2011-02-15;103;3
18277;2011-02-15;102;3
18278;2011-02-15;205;8
18279;2011-02-15;2;7
18280;2011-02-15;109;7
18281;2011-02-15;203;6
18282;2011-02-15;202;7
18283;2011-02-15;1;3
18284;2011-02-15;118;3
18285;2011-02-16;118;7
18286;2011-02-16;205;1
18287;2011-02-16;114;2
18288;2011-02-17;205;1
18289;2011-02-17;101;1
18290;2011-02-17;101;8
18291;2011-02-17;4;6
18292;2011-02-17;111;4
18293;2011-02-17;104;5
18294;2011-02-18;115;4
18295;2011-02-18;111;6
18296;2011-02-18;111;2
18297;2011-02-18;109;3
18298;2011-02-18;108;7
18299;2011-02-19;1;8
18300;2011-02-19;1;5
18301;2011-02-19;109;1
18302;2011-02-19;204;6
18303;2011-02-21;111;3
18304;2011-02-21;108;9
18305;2011-02-21;113;7
18306;2011-02-21;120;5
18307;2011-02-21;102;2
18308;2011-02-21;109;9
18309;2011-02-21;102;9
18310;2011-02-22;109;1
18311;2011-02-22;201;2
18312;2011-02-22;110;9
18313;2011-02-22;115;4
18314;2011-02-23;120;6
18315;2011-02-23;203;5
18316;2011-02-23;6;8
18317;2011-02-23;120;1
18318;2011-02-23;107;8
18319;2011-02-23;111;6
18320;2011-02-24;103;5
18321;2011-02-24;3;5
18322;2011-02-24;203;2
18323;2011-02-25;103;5
18324;2011-02-25;107;1
18325;2011-02-25;105;1
18326;2011-02-25;111;8
18327;2011-02-25;106;3
18328;2011-02-25;118;6
18329;2011-02-26;205;1
18330;2011-02-26;103;1
18331;2011-02-26;1;3
18332;2011-02-26;108;5
18333;2011-02-26;1;7
18334;2011-02-26;109;7
18335;2011-02-26;1;9
18336;2011-02-26;4;9
18337;2011-02-28;112;5
18338;2011-02-28;203;6
18339;2011-02-28;108;2
18340;2011-02-28;102;2
18341;2011-02-28;4;8
18342;2011-02-28;101;8
18343;2011-02-28;204;5
18344;2011-02-28;205;3
18345;2011-02-28;5;7
18346;2011-03-01;205;7
18347;2011-03-01;107;7
18348;2011-03-02;107;6
18349;2011-03-02;120;2
18350;2011-03-02;202;9
18351;2011-03-02;205;8
18352;2011-03-02;120;8
18353;2011-03-02;116;6
18354;2011-03-02;120;2
18355;2011-03-03;202;3
18356;2011-03-03;109;8
18357;2011-03-03;117;4
18358;2011-03-03;111;8
18359;2011-03-03;101;5
18360;2011-03-04;120;9
18361;2011-03-04;6;7
18362;2011-03-04;203;7
18363;2011-03-04;118;6
18364;2011-03-04;104;6
18365;2011-03-04;110;9
18366;2011-03-04;205;9
18367;2011-03-04;4;4
18368;2011-03-04;115;9
18369;2011-03-04;119;3
18370;2011-03-05;117;2
18371;2011-03-05;117;2
18372;2011-03-05;117;6
18373;2011-03-05;104;8
18374;2011-03-05;106;7
18375;2011-03-05;107;1
18376;2011-03-07;1;7
18377;2011-03-07;1;3
18378;2011-03-07;1;8
18379;2011-03-07;102;5
18380;2011-03-07;1;7
18381;2011-03-08;201;1
18382;2011-03-08;120;6
18383;2011-03-08;101;4
18384;2011-03-08;120;6
18385;2011-03-08;201;9
18386;2011-03-08;203;3
18387;2011-03-08;102;3
18388;2011-03-09;112;7
18389;2011-03-09;108;4
18390;2011-03-09;5;6
18391;2011-03-09;109;9
18392;2011-03-09;116;6
18393;2011-03-09;6;5
18394;2011-03-09;115;9
18395;2011-03-09;205;1
18396;2011-03-09;118;2
18397;2011-03-09;2;3
18398;2011-03-10;6;6
18399;2011-03-10;115;4
18400;2011-03-10;116;2
18401;2011-03-10;117;8
18402;2011-03-10;101;5
18403;2011-03-10;201;8
18404;2011-03-11;120;3
18405;2011-03-11;113;4
18406;2011-03-11;116;3
18407;2011-03-11;111;2
18408;2011-03-11;104;3
18409;2011-03-11;104;6
18410;2011-03-11;107;3
18411;2011-03-11;110;2
18412;2011-03-12;112;4
18413;2011-03-12;103;2
18414;2011-03-12;106;6
18415;2011-03-12;120;4
18416;2011-03-12;111;5
18417;2011-03-12;203;9
18418;2011-03-12;103;4
18419;2011-03-12;2;5
18420;2011-03-12;5;4
18421;2011-03-14;112;9
18422;2011-03-14;105;1
18423;2011-03-14;118;3
18424;2011-03-14;2;7
18425;2011-03-14;102;2
18426;2011-03-14;106;2
18427;2011-03-15;118;8
18428;2011-03-15;109;2
18429;2011-03-15;119;1
18430;2011-03-15;102;1
18431;2011-03-15;203;1
18432;2011-03-15;113;3
18433;2011-03-15;202;9
18434;2011-03-15;2;4
18435;2011-03-16;105;1
18436;2011-03-16;117;9
18437;2011-03-16;119;8
18438;2011-03-16;107;3
18439;2011-03-16;1;1
18440;2011-03-16;4;5
18441;2011-03-17;116;5
18442;2011-03-17;204;6
18443;2011-03-17;108;3
18444;2011-03-17;101;2
18445;2011-03-17;1;7
18446;2011-03-17;101;3
18447;2011-03-18;109;9
18448;2011-03-18;201;2
18449;2011-03-18;108;1
18450;2011-03-19;113;1
18451;2011-03-19;103;4
18452;2011-03-19;117;1
18453;2011-03-19;103;4
18454;2011-03-19;5;4
18455;2011-03-19;1;4
18456;2011-03-19;203;6
18457;2011-03-19;103;5
18458;2011-03-21;101;5
18459;2011-03-21;107;9
18460;2011-03-21;101;1
18461;2011-03-21;2;3
18462;2011-03-21;2;7
18463;2011-03-21;118;5
18464;2011-03-22;108;3
18465;2011-03-22;3;9
18466;2011-03-22;105;8
18467;2011-03-22;204;5
18468;2011-03-22;101;9
18469;2011-03-22;115;9
18470;2011-03-22;107;4
18471;2011-03-22;109;3
18472;2011-03-22;104;6
18473;2011-03-22;2;3
18474;2011-03-23;114;1
18475;2011-03-23;110;6
18476;2011-03-23;117;8
18477;2011-03-23;102;3
18478;2011-03-23;102;8
18479;2011-03-23;205;4
18480;2011-03-23;202;5
18481;2011-03-23;4;6
18482;2011-03-23;204;6
18483;2011-03-24;3;7
18484;2011-03-24;119;9
18485;2011-03-24;116;7
18486;2011-03-24;101;9
18487;2011-03-24;105;5
18488;2011-03-24;105;1
18489;2011-03-24;204;3
18490;2011-03-24;3;5
18491;2011-03-24;204;8
18492;2011-03-24;119;7
18493;2011-03-24;2;4
18494;2011-03-25;6;4
18495;2011-03-25;1;8
18496;2011-03-25;101;1
18497;2011-03-25;110;6
18498;2011-03-25;107;1
18499;2011-03-26;203;3
18500;2011-03-26;118;1
18501;2011-03-26;117;7
18502;2011-03-26;109;2
18503;2011-03-26;120;1
18504;2011-03-28;116;4
18505;2011-03-28;105;2
18506;2011-03-28;201;5
18507;2011-03-28;105;3
18508;2011-03-28;204;8
18509;2011-03-28;109;7
18510;2011-03-29;112;2
18511;2011-03-29;118;7
18512;2011-03-29;108;6
18513;2011-03-29;101;4
18514;2011-03-29;203;4
18515;2011-03-30;205;7
18516;2011-03-30;4;4
18517;2011-03-30;203;2
18518;2011-03-30;102;8
18519;2011-03-30;116;1
18520;2011-03-30;115;5
18521;2011-03-30;5;7
18522;2011-03-30;115;8
18523;2011-03-31;1;4
18524;2011-03-31;106;2
18525;2011-03-31;112;2
18526;2011-03-31;118;6
18527;2011-03-31;113;5
18528;2011-03-31;118;6
18529;2011-03-31;105;6
18530;2011-03-31;114;2
18531;2011-04-01;6;1
18532;2011-04-01;107;9
18533;2011-04-01;4;7
18534;2011-04-01;205;7
18535;2011-04-01;1;1
18536;2011-04-01;102;5
18537;2011-04-01;114;1
18538;2011-04-01;112;8
18539;2011-04-02;107;2
18540;2011-04-02;106;8
18541;2011-04-02;114;6
18542;2011-04-02;119;5
18543;2011-04-04;110;7
18544;2011-04-04;203;9
18545;2011-04-04;106;5
18546;2011-04-04;105;7
18547;2011-04-04;106;2
18548;2011-04-04;116;7
18549;2011-04-05;108;8
18550;2011-04-05;113;2
18551;2011-04-05;110;8
18552;2011-04-05;201;1
18553;2011-04-05;4;8
18554;2011-04-05;104;8
18555;2011-04-06;105;5
18556;2011-04-06;203;8
18557;2011-04-06;2;6
18558;2011-04-06;120;3
18559;2011-04-06;116;1
18560;2011-04-06;115;4
18561;2011-04-07;117;8
18562;2011-04-07;204;1
18563;2011-04-07;107;7
18564;2011-04-07;115;8
18565;2011-04-07;111;2
18566;2011-04-07;202;1
18567;2011-04-07;116;7
18568;2011-04-07;104;4
18569;2011-04-08;106;7
18570;2011-04-08;110;6
18571;2011-04-08;110;9
18572;2011-04-08;108;8
18573;2011-04-08;105;1
18574;2011-04-09;106;3
18575;2011-04-09;112;1
18576;2011-04-09;204;8
18577;2011-04-09;109;9
18578;2011-04-11;204;2
18579;2011-04-11;105;8
18580;2011-04-11;113;4
18581;2011-04-12;116;4
18582;2011-04-12;116;2
18583;2011-04-12;114;2
18584;2011-04-12;201;9
18585;2011-04-12;102;1
18586;2011-04-13;117;7
18587;2011-04-13;3;7
18588;2011-04-13;107;6
18589;2011-04-13;120;7
18590;2011-04-13;115;9
18591;2011-04-13;1;7
18592;2011-04-13;110;8
18593;2011-04-14;119;8
18594;2011-04-14;104;1
18595;2011-04-14;4;7
18596;2011-04-14;120;3
18597;2011-04-14;103;1
18598;2011-04-15;117;7
18599;2011-04-15;3;1
18600;2011-04-15;116;8
18601;2011-04-15;105;5
18602;2011-04-15;118;4
18603;2011-04-15;203;4
18604;2011-04-16;202;6
18605;2011-04-16;107;2
18606;2011-04-16;117;7
18607;2011-04-16;203;9
18608;2011-04-16;203;5
18609;2011-04-16;116;9
18610;2011-04-18;201;9
18611;2011-04-18;109;4
18612;2011-04-18;4;5
18613;2011-04-19;101;7
18614;2011-04-19;111;8
18615;2011-04-19;102;4
18616;2011-04-19;110;4
18617;2011-04-20;105;6
18618;2011-04-20;112;3
18619;2011-04-20;3;8
18620;2011-04-20;104;3
18621;2011-04-20;203;9
18622;2011-04-20;117;5
18623;2011-04-21;3;6
18624;2011-04-21;107;3
18625;2011-04-21;115;3
18626;2011-04-21;1;8
18627;2011-04-21;5;5
18628;2011-04-22;1;3
18629;2011-04-22;5;6
18630;2011-04-22;105;9
18631;2011-04-22;202;8
18632;2011-04-23;4;3
18633;2011-04-23;5;5
18634;2011-04-23;104;5
18635;2011-04-23;202;8
18636;2011-04-23;112;2
18637;2011-04-25;107;6
18638;2011-04-25;101;6
18639;2011-04-25;204;8
18640;2011-04-25;116;9
18641;2011-04-25;205;1
18642;2011-04-26;119;2
18643;2011-04-26;119;6
18644;2011-04-26;106;5
18645;2011-04-26;120;5
18646;2011-04-27;2;6
18647;2011-04-27;120;7
18648;2011-04-27;205;4
18649;2011-04-27;120;6
18650;2011-04-27;108;5
18651;2011-04-27;112;4
18652;2011-04-27;104;8
18653;2011-04-27;103;2
18654;2011-04-28;111;4
18655;2011-04-28;120;4
18656;2011-04-28;111;5
18657;2011-04-28;5;1
18658;2011-04-28;203;6
18659;2011-04-28;116;1
18660;2011-04-28;106;3
18661;2011-04-28;103;7
18662;2011-04-28;202;6
18663;2011-04-28;6;1
18664;2011-04-29;106;2
18665;2011-04-29;101;6
18666;2011-04-29;204;2
18667;2011-04-29;119;4
18668;2011-04-29;111;3
18669;2011-04-29;204;5
18670;2011-04-30;115;5
18671;2011-04-30;5;1
18672;2011-04-30;112;4
18673;2011-04-30;102;4
18674;2011-05-02;103;7
18675;2011-05-02;105;8
18676;2011-05-02;3;1
18677;2011-05-02;3;8
18678;2011-05-03;108;4
18679;2011-05-03;109;7
18680;2011-05-03;205;2
18681;2011-05-03;104;2
18682;2011-05-03;116;6
18683;2011-05-03;105;2
18684;2011-05-04;116;5
18685;2011-05-04;105;4
18686;2011-05-04;6;5
18687;2011-05-04;110;9
18688;2011-05-04;205;4
18689;2011-05-04;104;3
18690;2011-05-05;202;4
18691;2011-05-05;4;5
18692;2011-05-05;204;9
18693;2011-05-05;111;6
18694;2011-05-05;5;5
18695;2011-05-05;105;2
18696;2011-05-05;202;8
18697;2011-05-05;113;7
18698;2011-05-05;119;7
18699;2011-05-06;106;5
18700;2011-05-06;107;1
18701;2011-05-06;107;1
18702;2011-05-06;105;4
18703;2011-05-06;201;1
18704;2011-05-06;4;7
18705;2011-05-06;202;2
18706;2011-05-07;106;7
18707;2011-05-07;111;7
18708;2011-05-07;117;7
18709;2011-05-07;115;1
18710;2011-05-07;110;9
18711;2011-05-07;110;5
18712;2011-05-07;113;2
18713;2011-05-07;106;6
18714;2011-05-09;116;6
18715;2011-05-09;109;3
18716;2011-05-09;118;9
18717;2011-05-10;204;1
18718;2011-05-10;1;7
18719;2011-05-10;118;1
18720;2011-05-10;108;5
18721;2011-05-10;117;2
18722;2011-05-11;107;1
18723;2011-05-11;119;1
18724;2011-05-11;113;7
18725;2011-05-11;117;8
18726;2011-05-11;120;6
18727;2011-05-11;202;3
18728;2011-05-11;4;8
18729;2011-05-11;118;8
18730;2011-05-11;105;6
18731;2011-05-12;113;5
18732;2011-05-12;3;8
18733;2011-05-12;3;9
18734;2011-05-12;120;6
18735;2011-05-12;113;9
18736;2011-05-12;113;1
18737;2011-05-12;112;3
18738;2011-05-12;117;1
18739;2011-05-13;103;3
18740;2011-05-13;205;4
18741;2011-05-13;118;2
18742;2011-05-13;116;8
18743;2011-05-13;205;7
18744;2011-05-13;118;7
18745;2011-05-14;5;6
18746;2011-05-14;113;3
18747;2011-05-14;2;9
18748;2011-05-14;6;9
18749;2011-05-16;115;3
18750;2011-05-16;106;4
18751;2011-05-16;101;5
18752;2011-05-16;109;3
18753;2011-05-16;104;7
18754;2011-05-17;115;8
18755;2011-05-17;112;8
18756;2011-05-17;104;2
18757;2011-05-17;118;2
18758;2011-05-17;203;2
18759;2011-05-18;112;5
18760;2011-05-18;4;4
18761;2011-05-18;107;4
18762;2011-05-18;101;6
18763;2011-05-18;1;6
18764;2011-05-18;203;4
18765;2011-05-18;112;7
18766;2011-05-18;105;5
18767;2011-05-19;1;7
18768;2011-05-19;118;8
18769;2011-05-19;111;5
18770;2011-05-19;108;3
18771;2011-05-19;104;5
18772;2011-05-19;108;2
18773;2011-05-20;118;7
18774;2011-05-20;120;8
18775;2011-05-20;118;7
18776;2011-05-20;115;2
18777;2011-05-20;109;6
18778;2011-05-20;118;1
18779;2011-05-20;112;8
18780;2011-05-20;107;4
18781;2011-05-20;106;2
18782;2011-05-21;2;3
18783;2011-05-21;5;4
18784;2011-05-21;101;5
18785;2011-05-21;107;2
18786;2011-05-21;4;8
18787;2011-05-21;117;7
18788;2011-05-23;205;8
18789;2011-05-23;107;4
18790;2011-05-23;202;1
18791;2011-05-23;109;2
18792;2011-05-23;113;3
18793;2011-05-23;201;3
18794;2011-05-23;113;1
18795;2011-05-24;103;5
18796;2011-05-24;119;2
18797;2011-05-24;1;1
18798;2011-05-24;118;8
18799;2011-05-24;109;6
18800;2011-05-24;203;5
18801;2011-05-24;113;2
18802;2011-05-24;106;1
18803;2011-05-24;108;6
18804;2011-05-25;113;2
18805;2011-05-25;201;7
18806;2011-05-25;108;4
18807;2011-05-25;117;8
18808;2011-05-25;104;3
18809;2011-05-25;120;9
18810;2011-05-25;205;1
18811;2011-05-26;107;3
18812;2011-05-26;112;2
18813;2011-05-26;6;1
18814;2011-05-26;2;3
18815;2011-05-26;110;8
18816;2011-05-26;5;6
18817;2011-05-27;204;8
18818;2011-05-27;106;6
18819;2011-05-27;2;4
18820;2011-05-27;109;2
18821;2011-05-27;115;9
18822;2011-05-27;106;8
18823;2011-05-27;120;5
18824;2011-05-27;109;1
18825;2011-05-28;109;5
18826;2011-05-28;108;9
18827;2011-05-28;204;8
18828;2011-05-28;118;9
18829;2011-05-28;3;9
18830;2011-05-28;111;6
18831;2011-05-28;3;4
18832;2011-05-28;117;8
18833;2011-05-28;204;8
18834;2011-05-28;116;2
18835;2011-05-30;107;3
18836;2011-05-30;114;6
18837;2011-05-31;114;7
18838;2011-05-31;116;4
18839;2011-05-31;119;5
18840;2011-05-31;104;1
18841;2011-05-31;1;3
18842;2011-05-31;4;3
18843;2011-05-31;102;2
18844;2011-05-31;111;6
18845;2011-05-31;119;4
18846;2011-05-31;108;7
18847;2011-06-01;117;4
18848;2011-06-01;6;5
18849;2011-06-01;115;6
18850;2011-06-01;115;2
18851;2011-06-01;105;3
18852;2011-06-01;108;6
18853;2011-06-02;106;2
18854;2011-06-02;112;7
18855;2011-06-02;203;7
18856;2011-06-02;115;5
18857;2011-06-02;107;4
18858;2011-06-02;3;9
18859;2011-06-02;119;5
18860;2011-06-02;118;7
18861;2011-06-02;5;8
18862;2011-06-03;120;1
18863;2011-06-03;113;8
18864;2011-06-03;6;3
18865;2011-06-03;4;4
18866;2011-06-03;103;6
18867;2011-06-03;109;5
18868;2011-06-04;116;8
18869;2011-06-04;109;5
18870;2011-06-04;4;7
18871;2011-06-04;118;6
18872;2011-06-04;111;1
18873;2011-06-06;114;8
18874;2011-06-06;108;8
18875;2011-06-06;4;5
18876;2011-06-06;102;8
18877;2011-06-06;108;9
18878;2011-06-06;118;2
18879;2011-06-06;107;6
18880;2011-06-07;116;9
18881;2011-06-07;114;7
18882;2011-06-07;1;7
18883;2011-06-07;2;3
18884;2011-06-07;104;3
18885;2011-06-08;205;3
18886;2011-06-08;110;4
18887;2011-06-08;120;5
18888;2011-06-08;119;5
18889;2011-06-08;1;8
18890;2011-06-08;2;4
18891;2011-06-08;113;9
18892;2011-06-09;107;3
18893;2011-06-09;114;8
18894;2011-06-09;107;2
18895;2011-06-09;114;6
18896;2011-06-09;111;1
18897;2011-06-09;115;7
18898;2011-06-09;106;5
18899;2011-06-09;203;2
18900;2011-06-09;3;9
18901;2011-06-10;114;5
18902;2011-06-10;201;2
18903;2011-06-10;205;6
18904;2011-06-10;120;3
18905;2011-06-10;201;1
18906;2011-06-10;204;7
18907;2011-06-10;117;9
18908;2011-06-10;5;3
18909;2011-06-10;111;4
18910;2011-06-10;202;7
18911;2011-06-10;1;8
18912;2011-06-10;107;7
18913;2011-06-11;112;1
18914;2011-06-11;105;9
18915;2011-06-11;101;1
18916;2011-06-11;103;4
18917;2011-06-11;120;9
18918;2011-06-11;103;7
18919;2011-06-13;117;6
18920;2011-06-13;101;4
18921;2011-06-13;110;7
18922;2011-06-13;117;1
18923;2011-06-14;4;5
18924;2011-06-14;114;8
18925;2011-06-14;204;4
18926;2011-06-14;108;5
18927;2011-06-14;2;1
18928;2011-06-14;116;5
18929;2011-06-14;106;1
18930;2011-06-14;101;9
18931;2011-06-14;205;2
18932;2011-06-15;101;1
18933;2011-06-15;1;2
18934;2011-06-15;113;3
18935;2011-06-15;109;9
18936;2011-06-15;111;8
18937;2011-06-15;205;3
18938;2011-06-15;113;9
18939;2011-06-15;106;1
18940;2011-06-15;111;9
18941;2011-06-16;101;2
18942;2011-06-16;110;1
18943;2011-06-16;103;9
18944;2011-06-16;201;3
18945;2011-06-16;1;1
18946;2011-06-16;103;9
18947;2011-06-16;204;1
18948;2011-06-16;205;9
18949;2011-06-17;104;9
18950;2011-06-17;115;9
18951;2011-06-17;202;1
18952;2011-06-17;6;6
18953;2011-06-17;107;6
18954;2011-06-17;102;4
18955;2011-06-17;204;9
18956;2011-06-18;5;5
18957;2011-06-18;6;4
18958;2011-06-18;101;6
18959;2011-06-20;111;3
18960;2011-06-20;101;3
18961;2011-06-20;116;6
18962;2011-06-20;109;2
18963;2011-06-20;3;8
18964;2011-06-20;112;8
18965;2011-06-20;110;8
18966;2011-06-20;204;7
18967;2011-06-20;111;1
18968;2011-06-21;6;5
18969;2011-06-21;108;7
18970;2011-06-21;5;4
